order_id,has_dispute,num_disputes,total_recoverable,disputes,carrier,order_date
ORD-000217,True,1,18.82,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 18.82, 'success_probability': 0.7, 'expected_recovery': 13.18, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Mondial Relay,2026-01-02
ORD-000218,True,1,12.9,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 12.9, 'success_probability': 0.95, 'expected_recovery': 12.25, 'legal_basis': 'Violation engagement contractuel délai garanti'}]",La Poste,2025-12-05
ORD-000219,True,1,20.33,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 20.33, 'success_probability': 0.7, 'expected_recovery': 14.23, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Chronopost,2025-11-26
ORD-000220,False,0,0.0,[],Mondial Relay,2025-11-17
ORD-000221,False,0,0.0,[],Colissimo,2025-11-05
ORD-000222,False,0,0.0,[],Mondial Relay,2025-10-16
ORD-000223,False,0,0.0,[],Colissimo,2025-12-02
ORD-000224,False,0,0.0,[],La Poste,2025-10-12
ORD-000225,False,0,0.0,[],Colissimo,2025-11-08
ORD-000226,False,0,0.0,[],Colissimo,2026-01-10
ORD-000227,False,0,0.0,[],DHL,2026-01-11
ORD-000228,False,0,0.0,[],UPS,2025-12-07
ORD-000229,False,0,0.0,[],UPS,2025-11-27
ORD-000230,False,0,0.0,[],Colissimo,2025-12-15
ORD-000231,False,0,0.0,[],Colissimo,2025-12-06
ORD-000232,False,0,0.0,[],Mondial Relay,2025-12-06
ORD-000233,True,1,37.93,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 37.93, 'success_probability': 0.7, 'expected_recovery': 26.55, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Mondial Relay,2025-12-20
ORD-000234,True,1,52.35,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 52.35, 'success_probability': 0.7, 'expected_recovery': 36.64, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Mondial Relay,2025-12-17
ORD-000235,False,0,0.0,[],DHL,2026-01-07
ORD-000236,False,0,0.0,[],DHL,2025-12-20
ORD-000237,False,0,0.0,[],Chronopost,2025-11-28
ORD-000238,True,2,120.66,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 75.41, 'success_probability': 0.7, 'expected_recovery': 52.79, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 45.25, 'success_probability': 0.65, 'expected_recovery': 29.41, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",Colissimo,2025-12-17
ORD-000239,True,2,32.76,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 20.48, 'success_probability': 0.7, 'expected_recovery': 14.33, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 12.29, 'success_probability': 0.65, 'expected_recovery': 7.99, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",Mondial Relay,2025-10-14
ORD-000240,False,0,0.0,[],UPS,2025-12-18
ORD-000241,False,0,0.0,[],Colissimo,2025-10-25
ORD-000242,True,2,35.94,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 22.46, 'success_probability': 0.7, 'expected_recovery': 15.73, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 13.48, 'success_probability': 0.65, 'expected_recovery': 8.76, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",UPS,2025-10-12
ORD-000243,False,0,0.0,[],La Poste,2025-12-23
ORD-000244,False,0,0.0,[],La Poste,2025-11-03
ORD-000245,False,0,0.0,[],Mondial Relay,2025-10-25
ORD-000246,False,0,0.0,[],DHL,2026-01-14
ORD-000247,False,0,0.0,[],Mondial Relay,2026-01-10
ORD-000248,False,0,0.0,[],Chronopost,2025-10-06
ORD-000249,False,0,0.0,[],Colissimo,2025-12-05
ORD-000250,False,0,0.0,[],DHL,2025-11-08
ORD-000251,False,0,0.0,[],Mondial Relay,2025-10-03
ORD-000252,False,0,0.0,[],Chronopost,2025-12-20
ORD-000253,True,1,12.9,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 12.9, 'success_probability': 0.95, 'expected_recovery': 12.25, 'legal_basis': 'Violation engagement contractuel délai garanti'}]",La Poste,2025-12-07
ORD-000254,False,0,0.0,[],La Poste,2025-12-13
ORD-000255,False,0,0.0,[],UPS,2025-10-27
ORD-000256,False,0,0.0,[],Colissimo,2025-12-30
ORD-000257,False,0,0.0,[],Mondial Relay,2025-11-18
ORD-000258,False,0,0.0,[],La Poste,2026-01-01
ORD-000259,False,0,0.0,[],Colissimo,2025-11-08
ORD-000260,False,0,0.0,[],UPS,2025-11-10
ORD-000261,True,2,27.75,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 17.34, 'success_probability': 0.7, 'expected_recovery': 12.14, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 10.41, 'success_probability': 0.65, 'expected_recovery': 6.76, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",Mondial Relay,2025-11-20
ORD-000262,False,0,0.0,[],UPS,2026-01-04
ORD-000263,False,0,0.0,[],Chronopost,2025-10-18
ORD-000264,True,1,34.12,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 34.12, 'success_probability': 0.7, 'expected_recovery': 23.88, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",La Poste,2025-10-29
ORD-000265,False,0,0.0,[],Colissimo,2025-12-10
ORD-000266,False,0,0.0,[],Mondial Relay,2025-11-11
ORD-000267,False,0,0.0,[],Colissimo,2025-10-05
ORD-000268,False,0,0.0,[],Colissimo,2025-12-03
ORD-000269,True,1,52.08,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 52.08, 'success_probability': 0.7, 'expected_recovery': 36.46, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Mondial Relay,2025-11-12
ORD-000270,False,0,0.0,[],Chronopost,2025-10-25
ORD-000271,False,0,0.0,[],Mondial Relay,2026-01-10
ORD-000272,False,0,0.0,[],UPS,2026-01-14
ORD-000273,False,0,0.0,[],Mondial Relay,2025-12-01
ORD-000274,False,0,0.0,[],Mondial Relay,2025-11-12
ORD-000275,False,0,0.0,[],La Poste,2025-10-08
ORD-000276,False,0,0.0,[],Mondial Relay,2025-12-30
ORD-000277,False,0,0.0,[],Colissimo,2025-12-01
ORD-000278,False,0,0.0,[],DHL,2026-01-05
ORD-000279,True,1,123.19,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 123.19, 'success_probability': 0.7, 'expected_recovery': 86.24, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",DHL,2025-10-11
ORD-000280,True,1,8.53,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 8.53, 'success_probability': 0.7, 'expected_recovery': 5.97, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",DHL,2025-10-26
ORD-000281,False,0,0.0,[],Chronopost,2025-12-02
ORD-000282,False,0,0.0,[],Chronopost,2025-12-12
ORD-000283,False,0,0.0,[],Chronopost,2025-12-14
ORD-000284,False,0,0.0,[],UPS,2025-10-09
ORD-000285,False,0,0.0,[],La Poste,2026-01-02
ORD-000286,False,0,0.0,[],La Poste,2025-12-27
ORD-000287,False,0,0.0,[],La Poste,2025-10-17
ORD-000288,True,1,9.27,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 9.27, 'success_probability': 0.7, 'expected_recovery': 6.49, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",DHL,2026-01-01
ORD-000289,True,1,13.07,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 13.07, 'success_probability': 0.7, 'expected_recovery': 9.15, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Chronopost,2026-01-01
ORD-000290,False,0,0.0,[],La Poste,2025-12-26
ORD-000291,False,0,0.0,[],Chronopost,2026-01-05
ORD-000292,False,0,0.0,[],DHL,2025-12-13
ORD-000293,False,0,0.0,[],Colissimo,2025-12-06
ORD-000294,False,0,0.0,[],La Poste,2025-10-23
ORD-000295,False,0,0.0,[],UPS,2025-12-25
ORD-000296,False,0,0.0,[],DHL,2026-01-05
ORD-000297,False,0,0.0,[],DHL,2025-10-08
ORD-000298,True,2,207.05,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 129.41, 'success_probability': 0.7, 'expected_recovery': 90.58, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 77.64, 'success_probability': 0.65, 'expected_recovery': 50.47, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",Chronopost,2025-12-22
ORD-000299,False,0,0.0,[],Chronopost,2025-12-17
ORD-000300,True,1,18.9,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 18.9, 'success_probability': 0.95, 'expected_recovery': 17.95, 'legal_basis': 'Violation engagement contractuel délai garanti'}]",Colissimo,2025-10-02
ORD-000301,False,0,0.0,[],Colissimo,2025-12-30
ORD-000302,False,0,0.0,[],Mondial Relay,2025-12-23
ORD-000303,False,0,0.0,[],Colissimo,2025-11-10
ORD-000304,False,0,0.0,[],Mondial Relay,2025-10-03
ORD-000305,False,0,0.0,[],DHL,2025-11-18
ORD-000306,False,0,0.0,[],La Poste,2025-12-22
ORD-000307,False,0,0.0,[],DHL,2025-10-24
ORD-000308,True,1,17.66,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 17.66, 'success_probability': 0.7, 'expected_recovery': 12.37, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Chronopost,2025-12-25
ORD-000309,True,1,30.87,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 30.87, 'success_probability': 0.7, 'expected_recovery': 21.61, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",UPS,2025-12-04
ORD-000310,False,0,0.0,[],DHL,2025-10-03
ORD-000311,False,0,0.0,[],Colissimo,2026-01-12
ORD-000312,False,0,0.0,[],Mondial Relay,2026-01-13
ORD-000313,False,0,0.0,[],La Poste,2025-11-01
ORD-000314,False,0,0.0,[],Chronopost,2025-11-30
ORD-000315,False,0,0.0,[],DHL,2025-11-12
ORD-000316,True,1,2.95,"[{'rule_id': 'standard_delay', 'rule_name': 'Retard Significatif Service Standard', 'priority': 'LOW', 'recoverable_amount': 2.95, 'success_probability': 0.6, 'expected_recovery': 1.77, 'legal_basis': 'Manquement obligation de moyens'}]",Mondial Relay,2025-11-30
ORD-000317,True,1,18.9,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 18.9, 'success_probability': 0.95, 'expected_recovery': 17.95, 'legal_basis': 'Violation engagement contractuel délai garanti'}]",Colissimo,2025-10-05
ORD-000318,False,0,0.0,[],La Poste,2026-01-05
ORD-000319,False,0,0.0,[],La Poste,2025-11-19
ORD-000320,False,0,0.0,[],La Poste,2025-12-28
ORD-000321,False,0,0.0,[],DHL,2025-11-13
ORD-000322,False,0,0.0,[],Mondial Relay,2025-12-21
ORD-000323,False,0,0.0,[],Colissimo,2025-11-25
ORD-000324,True,2,39.71,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 24.82, 'success_probability': 0.7, 'expected_recovery': 17.37, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 14.89, 'success_probability': 0.65, 'expected_recovery': 9.68, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",Chronopost,2025-12-31
ORD-000325,True,1,16.89,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 16.89, 'success_probability': 0.7, 'expected_recovery': 11.82, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Chronopost,2025-10-14
ORD-000326,False,0,0.0,[],DHL,2025-11-27
ORD-000327,False,0,0.0,[],DHL,2025-12-16
ORD-000328,True,2,11.74,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 7.33, 'success_probability': 0.7, 'expected_recovery': 5.13, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 4.4, 'success_probability': 0.65, 'expected_recovery': 2.86, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",DHL,2026-01-01
ORD-000329,False,0,0.0,[],Chronopost,2025-10-19
ORD-000330,False,0,0.0,[],La Poste,2025-11-01
ORD-000331,False,0,0.0,[],Mondial Relay,2025-11-20
ORD-000332,False,0,0.0,[],DHL,2025-12-23
ORD-000333,False,0,0.0,[],Mondial Relay,2025-11-10
ORD-000334,True,1,47.06,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 47.06, 'success_probability': 0.7, 'expected_recovery': 32.94, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Mondial Relay,2025-11-20
ORD-000335,True,2,36.9,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 23.07, 'success_probability': 0.7, 'expected_recovery': 16.15, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 13.84, 'success_probability': 0.65, 'expected_recovery': 9.0, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",UPS,2026-01-02
ORD-000336,True,1,134.06,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 134.06, 'success_probability': 0.7, 'expected_recovery': 93.85, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",La Poste,2025-10-18
ORD-000337,False,0,0.0,[],DHL,2025-11-21
ORD-000338,False,0,0.0,[],DHL,2026-01-12
ORD-000339,True,1,12.9,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 12.9, 'success_probability': 0.95, 'expected_recovery': 12.25, 'legal_basis': 'Violation engagement contractuel délai garanti'}]",La Poste,2025-10-22
ORD-000340,False,0,0.0,[],UPS,2026-01-10
ORD-000341,False,0,0.0,[],La Poste,2025-12-14
ORD-000342,False,0,0.0,[],DHL,2025-12-28
ORD-000343,False,0,0.0,[],Chronopost,2025-10-11
ORD-000344,False,0,0.0,[],UPS,2025-12-06
ORD-000345,True,1,6.55,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 6.55, 'success_probability': 0.7, 'expected_recovery': 4.59, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Chronopost,2025-11-08
ORD-000346,False,0,0.0,[],Colissimo,2026-01-03
ORD-000347,False,0,0.0,[],UPS,2025-10-30
ORD-000348,False,0,0.0,[],UPS,2025-10-26
ORD-000349,False,0,0.0,[],Chronopost,2025-12-30
ORD-000350,False,0,0.0,[],La Poste,2025-11-03
ORD-000351,True,1,2.95,"[{'rule_id': 'standard_delay', 'rule_name': 'Retard Significatif Service Standard', 'priority': 'LOW', 'recoverable_amount': 2.95, 'success_probability': 0.6, 'expected_recovery': 1.77, 'legal_basis': 'Manquement obligation de moyens'}]",Mondial Relay,2025-10-15
ORD-000352,True,2,26.29,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 16.43, 'success_probability': 0.7, 'expected_recovery': 11.5, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 9.86, 'success_probability': 0.65, 'expected_recovery': 6.41, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",DHL,2025-11-08
ORD-000353,False,0,0.0,[],UPS,2025-12-05
ORD-000354,True,2,34.42,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 21.52, 'success_probability': 0.7, 'expected_recovery': 15.06, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 12.91, 'success_probability': 0.65, 'expected_recovery': 8.39, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",La Poste,2025-12-28
ORD-000355,False,0,0.0,[],Chronopost,2025-11-15
ORD-000356,False,0,0.0,[],UPS,2025-12-03
ORD-000357,False,0,0.0,[],Colissimo,2026-01-10
ORD-000358,False,0,0.0,[],La Poste,2025-12-12
ORD-000359,True,1,38.01,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 38.01, 'success_probability': 0.7, 'expected_recovery': 26.61, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Mondial Relay,2026-01-14
ORD-000360,False,0,0.0,[],Chronopost,2025-11-08
ORD-000361,False,0,0.0,[],Colissimo,2025-10-31
ORD-000362,True,2,61.81,"[{'rule_id': 'express_delay', 'rule_name': 'Retard Service Express/Premium', 'priority': 'HIGH', 'recoverable_amount': 12.9, 'success_probability': 0.95, 'expected_recovery': 12.25, 'legal_basis': 'Violation engagement contractuel délai garanti'}, {'rule_id': 'package_lost', 'rule_name': 'Colis Perdu', 'priority': 'CRITICAL', 'recoverable_amount': 48.91, 'success_probability': 0.98, 'expected_recovery': 47.93, 'legal_basis': 'Article L133-3 Code de Commerce - Responsabilité transporteur'}]",Colissimo,2025-11-24
ORD-000363,False,0,0.0,[],DHL,2025-11-14
ORD-000364,False,0,0.0,[],Mondial Relay,2025-12-13
ORD-000365,False,0,0.0,[],Mondial Relay,2025-10-08
ORD-000366,False,0,0.0,[],La Poste,2025-11-01
ORD-000367,False,0,0.0,[],Chronopost,2025-12-21
ORD-000368,False,0,0.0,[],La Poste,2025-10-01
ORD-000369,False,0,0.0,[],Colissimo,2025-11-20
ORD-000370,False,0,0.0,[],Colissimo,2025-12-13
ORD-000371,False,0,0.0,[],Chronopost,2025-10-06
ORD-000372,True,2,26.35,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 16.47, 'success_probability': 0.7, 'expected_recovery': 11.53, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 9.88, 'success_probability': 0.65, 'expected_recovery': 6.42, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",UPS,2025-10-01
ORD-000373,False,0,0.0,[],La Poste,2025-11-17
ORD-000374,True,1,2.5,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 2.5, 'success_probability': 0.7, 'expected_recovery': 1.75, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",Colissimo,2026-01-05
ORD-000375,False,0,0.0,[],UPS,2025-12-27
ORD-000376,True,2,26.67,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 16.67, 'success_probability': 0.7, 'expected_recovery': 11.67, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}, {'rule_id': 'wrong_gps', 'rule_name': 'GPS Incohérent (Livraison contestable)', 'priority': 'MEDIUM', 'recoverable_amount': 10.0, 'success_probability': 0.65, 'expected_recovery': 6.5, 'legal_basis': 'Preuve de livraison géolocalisée non conforme'}]",UPS,2025-10-17
ORD-000377,True,1,4.72,"[{'rule_id': 'invalid_pod', 'rule_name': 'Preuve de Livraison Invalide', 'priority': 'MEDIUM', 'recoverable_amount': 4.72, 'success_probability': 0.7, 'expected_recovery': 3.31, 'legal_basis': 'Défaut de preuve de remise conforme (CGV transporteur)'}]",UPS,2025-10-18
